"A,V,L","A,V","A,L","V,L",A,V,L,actual
0.3515355587005615,0.24847149848937988,0.3515355587005615,0.521732185035944,0.24847149848937988,0.5190802551805973,0.4886715058237314,0.2607000023126602
0.35690130293369293,0.18759563565254211,0.35690130293369293,0.5046962331980467,0.18759563565254211,0.4930193778127432,0.5015378501266241,0.030000001192092896
0.3584870994091034,0.14894142746925354,0.3584870994091034,0.5083410069346428,0.14894142746925354,0.48556514270603657,0.4941041748970747,0.030000001192092896
0.35224519670009613,0.12578269839286804,0.35224519670009613,0.5203530285507441,0.12578269839286804,0.5045731943100691,0.4919023644179106,0.030000001192092896
0.3453311324119568,0.11219117045402527,0.3453311324119568,0.5043651964515448,0.11219117045402527,0.48288953863084316,0.5053643677383661,0.030000001192092896
0.3313211500644684,0.10152843594551086,0.3313211500644684,0.42857643216848373,0.10152843594551086,0.4017462283372879,0.4829528760164976,0.030000001192092896
0.30934734642505646,0.09643998742103577,0.30934734642505646,0.4170730262994766,0.09643998742103577,0.3860812485218048,0.47735402174293995,0.028100013732910156
0.3104127198457718,0.09255790710449219,0.3104127198457718,0.4183574244379997,0.09255790710449219,0.38298334181308746,0.4759339261800051,0.0
0.34055672585964203,0.08983904123306274,0.34055672585964203,0.4439510107040405,0.08983904123306274,0.38588836789131165,0.4948445688933134,0.0
0.39561979472637177,0.08833590149879456,0.39561979472637177,0.4931145887821913,0.08833590149879456,0.41223690658807755,0.524798508733511,0.0
0.4805727954953909,0.08922931551933289,0.4805727954953909,0.4918974246829748,0.08922931551933289,0.3822907507419586,0.5263781100511551,0.0
0.4836812149733305,0.08688411116600037,0.4836812149733305,0.49075703509151936,0.08688411116600037,0.3667435497045517,0.5307028386741877,0.0
0.5045496169477701,0.08790278434753418,0.5045496169477701,0.5036027804017067,0.08790278434753418,0.36850234866142273,0.5423922501504421,0.0
0.5158893838524818,0.08692348003387451,0.5158893838524818,0.5243967100977898,0.08692348003387451,0.3742680549621582,0.5524260848760605,0.01910001039505005
0.5350740626454353,0.08696621656417847,0.5350740626454353,0.522379569709301,0.08696621656417847,0.37303687632083893,0.546804890036583,0.0
0.55282923579216,0.08583712577819824,0.55282923579216,0.5081181954592466,0.08583712577819824,0.36328327655792236,0.5377304628491402,0.0
0.5280136484652758,0.08546778559684753,0.5280136484652758,0.48693189956247807,0.08546778559684753,0.3661748468875885,0.5225288886576891,0.0
0.479826295748353,0.08544984459877014,0.479826295748353,0.5096085127443075,0.08544984459877014,0.3699864149093628,0.5419618934392929,0.0
0.5078978799283504,0.08555850386619568,0.5078978799283504,0.5169804431498051,0.08555850386619568,0.4167097359895706,0.5338521525263786,0.0
0.4887176286429167,0.08596345782279968,0.4887176286429167,0.5006932076066732,0.08596345782279968,0.39345791935920715,0.5303471125662327,0.0
0.4759163614362478,0.08877065777778625,0.4759163614362478,0.4996523056179285,0.08877065777778625,0.38537314534187317,0.5336678139865398,0.0
0.4662409722805023,0.08876916766166687,0.4662409722805023,0.4893065635114908,0.08876916766166687,0.40527261048555374,0.5110064093023539,0.0
0.4295201152563095,0.08966538310050964,0.4295201152563095,0.4534616321325302,0.08966538310050964,0.3730664402246475,0.5012774039059877,0.0
0.3905872106552124,0.09160774946212769,0.3905872106552124,0.43271202594041824,0.09160774946212769,0.37235936522483826,0.48740064911544323,0.01510000228881836
0.37293094396591187,0.09543484449386597,0.37293094396591187,0.45430880039930344,0.09543484449386597,0.3926355093717575,0.49390085972845554,0.018000006675720215
0.37559622526168823,0.10121870040893555,0.37559622526168823,0.481045862659812,0.10121870040893555,0.39956584572792053,0.5083886627107859,0.018000006675720215
0.3984055817127228,0.11080226302146912,0.3984055817127228,0.4867510963231325,0.11080226302146912,0.41245169192552567,0.5007076933979988,0.018000006675720215
0.4001949280500412,0.12671500444412231,0.4001949280500412,0.4883007239550352,0.12671500444412231,0.4080052897334099,0.5051137432456017,0.006700009107589722
0.4036409258842468,0.15270215272903442,0.4036409258842468,0.48883736692368984,0.15270215272903442,0.42087096720933914,0.4940871689468622,0.0
0.37464162707328796,0.1944499909877777,0.37464162707328796,0.4994820039719343,0.1944499909877777,0.4604780822992325,0.47801810316741467,0.0
