"A,V,L","A,V","A,L","V,L",A,V,L,actual
0.4629443660378456,0.252154141664505,0.4629443660378456,0.49762352369725704,0.252154141664505,0.42940936237573624,0.5184056349098682,0.5835999995470047
0.4612376540899277,0.20101076364517212,0.4612376540899277,0.5079670995473862,0.20101076364517212,0.41045358031988144,0.5263074059039354,0.5930000022053719
0.47154480405151844,0.16037485003471375,0.47154480405151844,0.5141559168696404,0.16037485003471375,0.3960454761981964,0.5303924977779388,0.5930000022053719
0.4599892422556877,0.13022363185882568,0.4599892422556877,0.5233336091041565,0.13022363185882568,0.3888406455516815,0.5409717187285423,0.6024999991059303
0.48604234121739864,0.11540266871452332,0.48604234121739864,0.5123508106917143,0.11540266871452332,0.3776637315750122,0.5321211591362953,0.6146999970078468
0.4929703827947378,0.10563698410987854,0.4929703827947378,0.5012755542993546,0.10563698410987854,0.3606272041797638,0.5283891018480062,0.6303000003099442
0.43944577127695084,0.10012558102607727,0.43944577127695084,0.46397918462753296,0.10012558102607727,0.35196468234062195,0.5084383245557547,0.6665000021457672
0.3793051540851593,0.09806805849075317,0.3793051540851593,0.43898317217826843,0.09806805849075317,0.36047644913196564,0.4874700214713812,0.7327000051736832
0.32483823597431183,0.09597903490066528,0.32483823597431183,0.4334685578942299,0.09597903490066528,0.3802117705345154,0.4736639317125082,0.75
0.31356340646743774,0.09645259380340576,0.31356340646743774,0.45342911034822464,0.09645259380340576,0.39604565501213074,0.4773614648729563,0.75
0.3440529853105545,0.09523758292198181,0.3440529853105545,0.48463292978703976,0.09523758292198181,0.40212371945381165,0.4964269306510687,0.75
0.3564034253358841,0.09790301322937012,0.3564034253358841,0.5321642234921455,0.09790301322937012,0.48348175920546055,0.4854553211480379,0.75
0.38705679774284363,0.1227344274520874,0.38705679774284363,0.5274358484894037,0.1227344274520874,0.45062948763370514,0.5107572060078382,0.75
0.5092040318995714,0.11061176657676697,0.5092040318995714,0.5653305202722549,0.11061176657676697,0.408604696393013,0.5668912455439568,0.75
0.49853946454823017,0.11637607216835022,0.49853946454823017,0.53510582447052,0.11637607216835022,0.40099528431892395,0.5388826057314873,0.7702000141143799
0.5031087286770344,0.12166419625282288,0.5031087286770344,0.5171923115849495,0.12166419625282288,0.39791683852672577,0.5201197043061256,0.8113999962806702
0.45012611895799637,0.13892579078674316,0.45012611895799637,0.49879727326333523,0.13892579078674316,0.41213977336883545,0.4989981334656477,0.8098999857902527
0.5025955513119698,0.17028596997261047,0.5025955513119698,0.5415996201336384,0.17028596997261047,0.4124944284558296,0.5381338968873024,0.7500999867916107
0.4662986397743225,0.24140405654907227,0.4662986397743225,0.510936351493001,0.24140405654907227,0.44254373013973236,0.503743527457118,0.7450000047683716
