"A,V,L","A,V","A,L","V,L",A,V,L,actual
0.5046817604452372,0.2495337724685669,0.5046817604452372,0.5787604451179504,0.2495337724685669,0.5149909816682339,0.52494609169662,0.6480000019073486
0.5455140173435211,0.18739113211631775,0.5455140173435211,0.6074515581130981,0.18739113211631775,0.48752220161259174,0.5655615702271461,0.6480000019073486
0.6338808685541153,0.14910843968391418,0.6338808685541153,0.6398041844367981,0.14910843968391418,0.4688225071877241,0.591492310166359,0.6510999947786331
0.7307785898447037,0.12531355023384094,0.7307785898447037,0.6757775396108627,0.12531355023384094,0.4703942257910967,0.6226561963558197,0.68299999833107
0.7746189832687378,0.11281019449234009,0.7746189832687378,0.6943549662828445,0.11281019449234009,0.462689533829689,0.6302201002836227,0.68299999833107
0.7973163425922394,0.10204702615737915,0.7973163425922394,0.6970967054367065,0.10204702615737915,0.4783818032592535,0.636290892958641,0.68299999833107
0.7528771758079529,0.09692507982254028,0.7528771758079529,0.6796489208936691,0.09692507982254028,0.4789750296622515,0.6102443188428879,0.6931000053882599
0.7415807694196701,0.09286302328109741,0.7415807694196701,0.6752731800079346,0.09286302328109741,0.4843014981597662,0.6066531836986542,0.7300000041723251
0.6921189427375793,0.09272322058677673,0.6921189427375793,0.6131690815091133,0.09272322058677673,0.4779588785022497,0.5628750398755074,0.7300000041723251
0.7038159221410751,0.08969271183013916,0.7038159221410751,0.6591682732105255,0.08969271183013916,0.46426528692245483,0.6076206862926483,0.7300000041723251
0.645215168595314,0.08907464146614075,0.645215168595314,0.611701563000679,0.08907464146614075,0.48100790567696095,0.5581765398383141,0.7300000041723251
0.6143315806984901,0.09001749753952026,0.6143315806984901,0.6416457891464233,0.09001749753952026,0.48246886394917965,0.5782402530312538,0.7300000041723251
0.6347260773181915,0.09048855304718018,0.6347260773181915,0.6584608554840088,0.09048855304718018,0.48111497797071934,0.5904433503746986,0.7300000041723251
0.6788128316402435,0.09334573149681091,0.6788128316402435,0.6452671885490417,0.09334573149681091,0.4835758190602064,0.5822862982749939,0.7300000041723251
0.7660133242607117,0.09847268462181091,0.7660133242607117,0.6615086793899536,0.09847268462181091,0.4779488127678633,0.6036497205495834,0.7300000041723251
0.8671543002128601,0.10315331816673279,0.8671543002128601,0.6924184709787369,0.10315331816673279,0.47476921789348125,0.6393401622772217,0.7300000041723251
0.8937940895557404,0.11218729615211487,0.8937940895557404,0.7098888903856277,0.11218729615211487,0.4708895403891802,0.64597949385643,0.8012000024318695
0.8633143901824951,0.12965714931488037,0.8633143901824951,0.6987923085689545,0.12965714931488037,0.4767321925610304,0.6380134224891663,0.8149999976158142
0.6274865567684174,0.1550973653793335,0.6274865567684174,0.5889920517802238,0.1550973653793335,0.4775115754455328,0.5475957095623016,0.8149999976158142
0.6743756979703903,0.19531765580177307,0.6743756979703903,0.5794931873679161,0.19531765580177307,0.46187616884708405,0.5589551664888859,0.8149999976158142
