"A,V,L","A,V","A,L","V,L",A,V,L,actual
0.4810828994959593,0.2505078911781311,0.4810828994959593,0.36955954134464264,0.2505078911781311,0.2872457355260849,0.540806632488966,0.5
0.4812763277441263,0.18773892521858215,0.4812763277441263,0.34970588982105255,0.18773892521858215,0.2599111497402191,0.5224414616823196,0.5
0.42303790897130966,0.14907580614089966,0.42303790897130966,0.3315170407295227,0.14907580614089966,0.2520756721496582,0.49834182672202587,0.5
0.42047691345214844,0.1252824366092682,0.42047691345214844,0.34562848508358,0.1252824366092682,0.2508252263069153,0.5088203269988298,0.5
0.44298967719078064,0.11070868372917175,0.44298967719078064,0.38251928985118866,0.11070868372917175,0.2585151493549347,0.5330812446773052,0.5
0.48767187260091305,0.10417425632476807,0.48767187260091305,0.38968271017074585,0.10417425632476807,0.2615016996860504,0.5329233072698116,0.5
0.5266743917018175,0.09695237874984741,0.5266743917018175,0.4125819802284241,0.09695237874984741,0.2675454020500183,0.5432568937540054,0.5
0.550219614058733,0.09232258796691895,0.550219614058733,0.414944663643837,0.09232258796691895,0.26873964071273804,0.5425262600183487,0.5
0.5443681739270687,0.0901508629322052,0.5443681739270687,0.4146074280142784,0.0901508629322052,0.2622482478618622,0.563673123717308,0.5
0.5545988082885742,0.09285610914230347,0.5545988082885742,0.39848336577415466,0.09285610914230347,0.2614487409591675,0.5526322089135647,0.5
0.533363975584507,0.08862453699111938,0.533363975584507,0.4228363409638405,0.08862453699111938,0.3193018138408661,0.5296028610318899,0.5
0.5160048473626375,0.08698725700378418,0.5160048473626375,0.3677627742290497,0.08698725700378418,0.273703932762146,0.5151905752718449,0.5
0.49675108306109905,0.08634054660797119,0.49675108306109905,0.37722453474998474,0.08634054660797119,0.27904224395751953,0.5244863703846931,0.5
0.48603651486337185,0.08620509505271912,0.48603651486337185,0.38831569254398346,0.08620509505271912,0.2645675539970398,0.5356457605957985,0.48950000014156103
0.5296973548829556,0.09025269746780396,0.5296973548829556,0.40676791220903397,0.09025269746780396,0.25455474853515625,0.560279730707407,0.44750000163912773
0.5834000259637833,0.08609774708747864,0.5834000259637833,0.41774793714284897,0.08609774708747864,0.2490602731704712,0.5768827125430107,0.44700000062584877
0.629209354519844,0.0856090784072876,0.629209354519844,0.4276581257581711,0.0856090784072876,0.2446843385696411,0.5934536457061768,0.44700000062584877
0.5567540973424911,0.08531036972999573,0.5567540973424911,0.3701174408197403,0.08531036972999573,0.23910346627235413,0.5331868231296539,0.44700000062584877
0.4545448124408722,0.08624187111854553,0.4545448124408722,0.34257058799266815,0.08624187111854553,0.2483680248260498,0.5120420698076487,0.44700000062584877
0.43837133049964905,0.08641517162322998,0.43837133049964905,0.3642200529575348,0.08641517162322998,0.24953442811965942,0.5391786172986031,0.454500000923872
0.4605766609311104,0.0862320065498352,0.4605766609311104,0.3995726704597473,0.0862320065498352,0.28925861418247223,0.5410582572221756,0.5099999997764826
0.457951657474041,0.08661863207817078,0.457951657474041,0.42451590299606323,0.08661863207817078,0.35403069853782654,0.5212539955973625,0.5099999997764826
0.4281023144721985,0.0874241292476654,0.4281023144721985,0.3979865610599518,0.0874241292476654,0.32849133014678955,0.5141240209341049,0.5099999997764826
0.37084728479385376,0.09053897857666016,0.37084728479385376,0.39302848279476166,0.09053897857666016,0.3404732048511505,0.4886888209730387,0.5043999999761581
0.33048684895038605,0.09334388375282288,0.33048684895038605,0.4047437608242035,0.09334388375282288,0.3604786992073059,0.48139590956270695,0.4900000002235174
0.32871250808238983,0.09350645542144775,0.32871250808238983,0.3449566811323166,0.09350645542144775,0.2785428762435913,0.49460837058722973,0.4912999998778105
0.36101381480693817,0.0962839126586914,0.36101381480693817,0.3390466719865799,0.0962839126586914,0.2703593671321869,0.4961131867021322,0.5226000007241964
0.4071789011359215,0.1031421422958374,0.4071789011359215,0.3815271407365799,0.1031421422958374,0.2707429826259613,0.5337857156991959,0.5230000000447035
0.3924119919538498,0.11174044013023376,0.3924119919538498,0.37747013568878174,0.11174044013023376,0.3161204010248184,0.5004744920879602,0.5230000000447035
0.3905501514673233,0.12716001272201538,0.3905501514673233,0.3840116262435913,0.12716001272201538,0.3304924815893173,0.5030739400535822,0.5230000000447035
0.34754011034965515,0.1531820297241211,0.34754011034965515,0.38161247968673706,0.1531820297241211,0.3564522862434387,0.4763204101473093,0.484400000423193
0.3842734396457672,0.19444310665130615,0.3842734396457672,0.4771216195076704,0.19444310665130615,0.45751019567251205,0.48414178006350994,0.46000000089406967
