"A,V,L","A,V","A,L","V,L",A,V,L,actual
0.7231480479240417,0.2501184940338135,0.7231480479240417,0.7478787153959274,0.2501184940338135,0.621490404009819,0.6101038977503777,0.7252999991178513
0.7377865612506866,0.191750168800354,0.7377865612506866,0.7578912675380707,0.191750168800354,0.6190210655331612,0.6152953654527664,0.7991000115871429
0.7504302263259888,0.15343227982521057,0.7504302263259888,0.7736814022064209,0.15343227982521057,0.6160913705825806,0.6212627589702606,0.8149999976158142
0.517964318394661,0.12999892234802246,0.517964318394661,0.6950454115867615,0.12999892234802246,0.6061727181077003,0.537978533655405,0.7831000089645386
0.34004196524620056,0.11449933052062988,0.34004196524620056,0.6566915512084961,0.11449933052062988,0.6138158440589905,0.49591698683798313,0.20879998803138733
0.26939263939857483,0.10686364769935608,0.26939263939857483,0.6410374343395233,0.10686364769935608,0.6185714825987816,0.4778603110462427,0.23190000653266907
0.2408629059791565,0.09847894310951233,0.2408629059791565,0.6353144943714142,0.09847894310951233,0.6182746738195419,0.47008725441992283,0.27300000190734863
0.2642166018486023,0.09354338049888611,0.2642166018486023,0.6357431709766388,0.09354338049888611,0.6114781200885773,0.47512231953442097,0.27300000190734863
0.33569586277008057,0.09141033887863159,0.33569586277008057,0.6656423658132553,0.09141033887863159,0.6181674003601074,0.5008734706789255,0.27539999783039093
0.6074521020054817,0.09038028120994568,0.6074521020054817,0.7383786886930466,0.09038028120994568,0.6153318956494331,0.5881378352642059,0.7231000065803528
0.7251630425453186,0.09196281433105469,0.7251630425453186,0.7660160064697266,0.09196281433105469,0.6091137900948524,0.615643821656704,0.7870000004768372
0.722681999206543,0.08976343274116516,0.722681999206543,0.7459056377410889,0.08976343274116516,0.606000579893589,0.5899385511875153,0.7870000004768372
0.8046635091304779,0.08883234858512878,0.8046635091304779,0.7749839723110199,0.08883234858512878,0.609413631260395,0.6367183029651642,0.7870000004768372
0.8083362877368927,0.08926594257354736,0.8083362877368927,0.7794317305088043,0.08926594257354736,0.6054549142718315,0.6417782753705978,0.7870000004768372
0.7862155139446259,0.08810961246490479,0.7862155139446259,0.7788699269294739,0.08810961246490479,0.6005838513374329,0.6355118155479431,0.7870000004768372
0.7622171342372894,0.08794137835502625,0.7622171342372894,0.7703209221363068,0.08794137835502625,0.6027459129691124,0.6208096444606781,0.7870000004768372
0.7986415028572083,0.08899310231208801,0.7986415028572083,0.7902480065822601,0.08899310231208801,0.6117062419652939,0.6306129842996597,0.7870000004768372
0.7377803325653076,0.08799847960472107,0.7377803325653076,0.7571034133434296,0.08799847960472107,0.6095309108495712,0.5901206880807877,0.7870000004768372
0.7590005695819855,0.08981040120124817,0.7590005695819855,0.7651960849761963,0.08981040120124817,0.6151609793305397,0.599865585565567,0.7870000004768372
0.8100058436393738,0.08918815851211548,0.8100058436393738,0.7839275002479553,0.08918815851211548,0.608383446931839,0.6333931237459183,0.7870000004768372
0.787091076374054,0.09006667137145996,0.787091076374054,0.7721689343452454,0.09006667137145996,0.6084405183792114,0.6079475209116936,0.7870000004768372
0.826024979352951,0.0905839204788208,0.826024979352951,0.7822263538837433,0.0905839204788208,0.6101409271359444,0.6328094154596329,0.8257000148296356
0.8116781413555145,0.09088590741157532,0.8116781413555145,0.7833407819271088,0.09088590741157532,0.6071559861302376,0.6268518567085266,0.8950000107288361
0.5767078474164009,0.09607511758804321,0.5767078474164009,0.7139571309089661,0.09607511758804321,0.6090102568268776,0.5491399690508842,0.4907999997958541
0.4808534700423479,0.09716704487800598,0.4808534700423479,0.6846691817045212,0.09716704487800598,0.605784110724926,0.5244279280304909,0.23829999566078186
0.7098195403814316,0.10564762353897095,0.7098195403814316,0.7426345348358154,0.10564762353897095,0.5986038744449615,0.594142846763134,0.8370000123977661
0.8217442333698273,0.1151924729347229,0.8217442333698273,0.7613339722156525,0.1151924729347229,0.5986206978559494,0.6171487793326378,0.8569999933242798
0.9038621783256531,0.12914445996284485,0.9038621783256531,0.7658617794513702,0.12914445996284485,0.5810821428894997,0.6330564171075821,0.8569999933242798
0.9382646381855011,0.1573755145072937,0.9382646381855011,0.7546009123325348,0.1573755145072937,0.5728940218687057,0.6423346996307373,0.8569999933242798
0.9204734861850739,0.1990731656551361,0.9204734861850739,0.7161374539136887,0.1990731656551361,0.5431291237473488,0.6293730139732361,0.8569999933242798
