"A,V,L","A,V","A,L","V,L",A,V,L,actual
0.44086499512195587,0.24913468956947327,0.44086499512195587,0.5803780034184456,0.24913468956947327,0.5518399178981781,0.5166994705796242,0.7049999982118607
0.5094959903508425,0.18862023949623108,0.5094959903508425,0.5882685706019402,0.18862023949623108,0.5236067101359367,0.5464010983705521,0.7049999982118607
0.5359991379082203,0.1501140296459198,0.5359991379082203,0.6229843124747276,0.1501140296459198,0.5182235613465309,0.5551494657993317,0.7049999982118607
0.49979411251842976,0.12999558448791504,0.49979411251842976,0.5821644812822342,0.12999558448791504,0.5056077912449837,0.5196365751326084,0.7049999982118607
0.4351276010274887,0.11275488138198853,0.4351276010274887,0.5661729723215103,0.11275488138198853,0.505899066105485,0.5026671476662159,0.7049999982118607
0.44137726724147797,0.10612678527832031,0.44137726724147797,0.5636423006653786,0.10612678527832031,0.494209049269557,0.5111889075487852,0.7049999982118607
0.45332688838243484,0.10528832674026489,0.45332688838243484,0.5911636501550674,0.10528832674026489,0.4925812501460314,0.5298510789871216,0.7049999982118607
0.47749379090964794,0.10077407956123352,0.47749379090964794,0.6167671829462051,0.10077407956123352,0.4980588015168905,0.5496849119663239,0.7049999982118607
0.42598964273929596,0.09664466977119446,0.42598964273929596,0.5606196448206902,0.09664466977119446,0.49627534858882427,0.5067097265273333,0.7152999937534332
0.3994586914777756,0.09842222929000854,0.3994586914777756,0.5506805181503296,0.09842222929000854,0.48835975863039494,0.5021450892090797,0.7169999927282333
0.3819715082645416,0.09366714954376221,0.3819715082645416,0.5644567906856537,0.09366714954376221,0.5112899634987116,0.5089553277939558,0.7169999927282333
0.38301196694374084,0.08967030048370361,0.38301196694374084,0.5703639686107635,0.08967030048370361,0.5030385926365852,0.5112239792943001,0.7169999927282333
0.4001409560441971,0.09028899669647217,0.4001409560441971,0.5676824152469635,0.09028899669647217,0.5025271307677031,0.5153563152998686,0.7169999927282333
0.3897072672843933,0.087961345911026,0.3897072672843933,0.5452756695449352,0.087961345911026,0.47371188364923,0.5109579190611839,0.7169999927282333
0.3311957120895386,0.08789321780204773,0.3311957120895386,0.4928132761269808,0.08789321780204773,0.46111004799604416,0.4820613395422697,0.7169999927282333
0.26936009526252747,0.09065008163452148,0.26936009526252747,0.44820651412010193,0.09065008163452148,0.42552468180656433,0.4701115395873785,0.7169999927282333
0.27815011143684387,0.08853939175605774,0.27815011143684387,0.48570690862834454,0.08853939175605774,0.44829294830560684,0.4856351222842932,0.7169999927282333
0.33306047320365906,0.09004348516464233,0.33306047320365906,0.48581421561539173,0.09004348516464233,0.4301092401146889,0.504124479368329,0.6926999986171722
0.35072991251945496,0.08857601881027222,0.35072991251945496,0.46943980269134045,0.08857601881027222,0.418044276535511,0.49136227555572987,0.6479000002145767
0.35394681990146637,0.08829501271247864,0.35394681990146637,0.48117603547871113,0.08829501271247864,0.40997666120529175,0.5010553989559412,0.7064999938011169
0.34252697229385376,0.09218832850456238,0.34252697229385376,0.47069533355534077,0.09218832850456238,0.41739775240421295,0.48628745786845684,0.7119999974966049
0.3635723441839218,0.0961131751537323,0.3635723441839218,0.5014139581471682,0.0961131751537323,0.4259802997112274,0.5007999297231436,0.7093999981880188
0.3837507665157318,0.09831276535987854,0.3837507665157318,0.522657373920083,0.09831276535987854,0.46602582931518555,0.49342496506869793,0.6070000007748604
0.42453037947416306,0.09219273924827576,0.42453037947416306,0.5658155083656311,0.09219273924827576,0.44474198669195175,0.5325825102627277,0.6263999938964844
0.412765309214592,0.0915108323097229,0.412765309214592,0.4983720388263464,0.0915108323097229,0.4371741861104965,0.4986147116869688,0.5296000000089407
0.4208878427743912,0.09248301386833191,0.4208878427743912,0.5368375815451145,0.09248301386833191,0.4666188955307007,0.5093508418649435,0.5153000000864267
0.445838563144207,0.0942988395690918,0.445838563144207,0.5526681840419769,0.0942988395690918,0.4687818381935358,0.5228006318211555,0.5205000005662441
0.5194914396852255,0.09672892093658447,0.5194914396852255,0.5744144320487976,0.09672892093658447,0.4768333602696657,0.5550311207771301,0.5529999993741512
0.5969526097178459,0.10355940461158752,0.5969526097178459,0.5541003122925758,0.10355940461158752,0.4747141469269991,0.5495037771761417,0.4851000001654029
0.6555468142032623,0.1133749783039093,0.6555468142032623,0.587516263127327,0.1133749783039093,0.4778075981885195,0.5857381820678711,0.496199999935925
0.6934377253055573,0.1293630301952362,0.6934377253055573,0.590773917734623,0.1293630301952362,0.4703726377338171,0.5916858538985252,0.5469999983906746
0.780053436756134,0.15957221388816833,0.780053436756134,0.6023425757884979,0.15957221388816833,0.4774042721837759,0.6059046238660812,0.5522000007331371
0.683096632361412,0.19783291220664978,0.683096632361412,0.5798755064606667,0.19783291220664978,0.4869049768894911,0.5563451163470745,0.5674000009894371
