"A,V,L","A,V","A,L","V,L",A,V,L,actual
0.4103211909532547,0.24963614344596863,0.4103211909532547,0.3717822730541229,0.24963614344596863,0.34138961136341095,0.5043377056717873,0.5
0.41716283559799194,0.1915309727191925,0.41716283559799194,0.4248211905360222,0.1915309727191925,0.34573836624622345,0.5321581810712814,0.5
0.34115947782993317,0.1522863507270813,0.34115947782993317,0.3955294042825699,0.1522863507270813,0.3597545027732849,0.4872451890259981,0.37709999829530716
0.2738497257232666,0.12809798121452332,0.2738497257232666,0.35278986394405365,0.12809798121452332,0.3344517648220062,0.4734016712754965,0.2970000058412552
0.2742292284965515,0.11791729927062988,0.2742292284965515,0.4185749217867851,0.11791729927062988,0.38850221037864685,0.4850055817514658,0.2970000058412552
0.2664979100227356,0.10537600517272949,0.2664979100227356,0.3994527906179428,0.10537600517272949,0.36648327112197876,0.47188042290508747,0.3149999976158142
0.26905494928359985,0.10144206881523132,0.26905494928359985,0.4694726187735796,0.10144206881523132,0.45338356494903564,0.48153367079794407,0.3330000042915344
0.2831754684448242,0.09894862771034241,0.2831754684448242,0.4294717460870743,0.09894862771034241,0.41315122693777084,0.4755662251263857,0.3330000042915344
0.31897298991680145,0.09388849139213562,0.31897298991680145,0.42128240317106247,0.09388849139213562,0.37899912893772125,0.49476691149175167,0.35840000212192535
0.3121527284383774,0.09141889214515686,0.3121527284383774,0.4163086414337158,0.09141889214515686,0.3913273215293884,0.4843838643282652,0.4979999999050051
0.34036390483379364,0.0891546905040741,0.34036390483379364,0.4407337158918381,0.0891546905040741,0.3752806782722473,0.5164668522775173,0.4092999994754791
0.325717493891716,0.09094962477684021,0.325717493891716,0.4694355819374323,0.09094962477684021,0.4447410926222801,0.49055290035903454,0.38499999791383743
0.34911511838436127,0.08963358402252197,0.34911511838436127,0.43452147394418716,0.08963358402252197,0.38569892942905426,0.5221038833260536,0.38499999791383743
0.28308215737342834,0.08768835663795471,0.28308215737342834,0.380592942237854,0.08768835663795471,0.35331369936466217,0.4851277079433203,0.30949999392032623
0.21065032482147217,0.08642750978469849,0.21065032482147217,0.3500804752111435,0.08642750978469849,0.3400579243898392,0.46822386234998703,0.24300000071525574
0.17817088961601257,0.08853822946548462,0.17817088961601257,0.386105939745903,0.08853822946548462,0.37994496524333954,0.45882144570350647,0.24300000071525574
0.1712767481803894,0.08638161420822144,0.1712767481803894,0.39115771651268005,0.08638161420822144,0.3852931708097458,0.457203671336174,0.24300000071525574
0.18530413508415222,0.08729103207588196,0.18530413508415222,0.4057614952325821,0.08729103207588196,0.4006413668394089,0.4573117271065712,0.24300000071525574
0.22613418102264404,0.08781996369361877,0.22613418102264404,0.4033142030239105,0.08781996369361877,0.39459171891212463,0.4642263129353523,0.24300000071525574
0.2895047664642334,0.09215039014816284,0.2895047664642334,0.43504367768764496,0.09215039014816284,0.4197444021701813,0.4871998820453882,0.32930000126361847
0.4931039121001959,0.08858361840248108,0.4931039121001959,0.4442659169435501,0.08858361840248108,0.4104579985141754,0.5582079291343689,0.5080000003799796
0.42775554955005646,0.08830457925796509,0.42775554955005646,0.4174657464027405,0.08830457925796509,0.39498959481716156,0.5066757258027792,0.5080000003799796
0.42568767070770264,0.09002557396888733,0.42568767070770264,0.423251174390316,0.09002557396888733,0.39449140429496765,0.5241054445505142,0.5080000003799796
0.4611416310071945,0.08870464563369751,0.4611416310071945,0.3913634419441223,0.08870464563369751,0.32920750975608826,0.5408042296767235,0.5080000003799796
0.48829170875251293,0.08912935853004456,0.48829170875251293,0.3972293883562088,0.08912935853004456,0.32881735265254974,0.5288976226001978,0.5080000003799796
0.46692756563425064,0.08980044722557068,0.46692756563425064,0.40350551903247833,0.08980044722557068,0.34836748242378235,0.5119211282581091,0.5080000003799796
0.4875353667885065,0.09059390425682068,0.4875353667885065,0.4841810557991266,0.09059390425682068,0.4248202368617058,0.5572074577212334,0.5080000003799796
0.5621934682130814,0.09490859508514404,0.5621934682130814,0.4589131623506546,0.09490859508514404,0.38182519376277924,0.5519697554409504,0.6005000025033951
0.597470112144947,0.09716096520423889,0.597470112144947,0.46808043867349625,0.09716096520423889,0.37874285876750946,0.5547346621751785,0.6630000025033951
0.6753236353397369,0.10245540738105774,0.6753236353397369,0.496151065453887,0.10245540738105774,0.4083690568804741,0.6030488908290863,0.7249999940395355
0.6543799489736557,0.11179926991462708,0.6543799489736557,0.47980128414928913,0.11179926991462708,0.3821742534637451,0.572420746088028,0.7249999940395355
0.6623329967260361,0.12775829434394836,0.6623329967260361,0.5240310579538345,0.12775829434394836,0.3879854083061218,0.5804553255438805,0.7249999940395355
0.6517269760370255,0.15600371360778809,0.6517269760370255,0.5483351014554501,0.15600371360778809,0.4388376772403717,0.573018454015255,0.7249999940395355
0.5124827921390533,0.197432279586792,0.5124827921390533,0.5093057826161385,0.197432279586792,0.4697804991155863,0.5155082941055298,0.7249999940395355
