"A,V,L","A,V","A,L","V,L",A,V,L,actual
0.5311420429497957,0.24805426597595215,0.5311420429497957,0.6036760061979294,0.24805426597595215,0.5846114158630371,0.5356251075863838,0.5219999998807907
0.5764806792140007,0.18788671493530273,0.5764806792140007,0.6789835840463638,0.18788671493530273,0.6011735796928406,0.5707574710249901,0.5998999997973442
0.6904794722795486,0.14871948957443237,0.6904794722795486,0.6651002764701843,0.14871948957443237,0.5786844864487648,0.6121674031019211,0.7838000059127808
0.6605465412139893,0.12484902143478394,0.6605465412139893,0.6892229467630386,0.12484902143478394,0.5702613666653633,0.5915300101041794,0.7727000117301941
0.6208473816514015,0.1099458634853363,0.6208473816514015,0.6722608953714371,0.1099458634853363,0.5891246199607849,0.5607312545180321,0.6010999977588654
0.613353818655014,0.10082349181175232,0.613353818655014,0.6103839203715324,0.10082349181175232,0.5645074620842934,0.5603359043598175,0.6541000008583069
0.6687760502099991,0.09569570422172546,0.6687760502099991,0.7010553479194641,0.09569570422172546,0.5355474762618542,0.6033647730946541,0.7865999937057495
0.709396556019783,0.09149911999702454,0.709396556019783,0.7408129423856735,0.09149911999702454,0.5620769262313843,0.6122198179364204,0.800000011920929
0.7301089465618134,0.08893179893493652,0.7301089465618134,0.6805576533079147,0.08893179893493652,0.5865029916167259,0.5930777415633202,0.800000011920929
0.7352166473865509,0.08730381727218628,0.7352166473865509,0.7390069365501404,0.08730381727218628,0.6055991798639297,0.6183668822050095,0.800000011920929
0.7428874522447586,0.08642113208770752,0.7428874522447586,0.646045058965683,0.08642113208770752,0.5851497575640678,0.6195066571235657,0.800000011920929
0.7508815228939056,0.08568120002746582,0.7508815228939056,0.6819753795862198,0.08568120002746582,0.5909819528460503,0.610000491142273,0.800000011920929
0.8011464774608612,0.08508700132369995,0.8011464774608612,0.726593092083931,0.08508700132369995,0.5763868391513824,0.6289192885160446,0.8366000056266785
0.8267251551151276,0.08512827754020691,0.8267251551151276,0.6970254629850388,0.08512827754020691,0.5804254040122032,0.637551948428154,0.8770000040531158
0.8261176645755768,0.08613675832748413,0.8261176645755768,0.7168843448162079,0.08613675832748413,0.5542261451482773,0.6382678747177124,0.8770000040531158
0.6179454177618027,0.0855659544467926,0.6179454177618027,0.6445009857416153,0.0855659544467926,0.5743470638990402,0.5540127977728844,0.5998999997973442
0.5506154298782349,0.08680418133735657,0.5506154298782349,0.6267030388116837,0.08680418133735657,0.5316069200634956,0.5409765280783176,0.568000003695488
0.5772092267870903,0.08637672662734985,0.5772092267870903,0.6617951393127441,0.08637672662734985,0.5292650386691093,0.56234310567379,0.597800001502037
0.7146306484937668,0.08679765462875366,0.7146306484937668,0.7395617663860321,0.08679765462875366,0.5534312427043915,0.6167457923293114,0.8080999851226807
0.7118197232484818,0.08743089437484741,0.7118197232484818,0.6622664034366608,0.08743089437484741,0.5564852878451347,0.6053216904401779,0.8149999976158142
0.7636007070541382,0.08994069695472717,0.7636007070541382,0.7022879719734192,0.08994069695472717,0.5141244232654572,0.6215200200676918,0.8224999904632568
0.7996560335159302,0.09165951609611511,0.7996560335159302,0.7197826057672501,0.09165951609611511,0.5092254690825939,0.619599774479866,0.8300000131130219
0.8354425430297852,0.0952293872833252,0.8354425430297852,0.7404911667108536,0.0952293872833252,0.578886590898037,0.6258689910173416,0.8388000130653381
0.8589003086090088,0.10125899314880371,0.8589003086090088,0.674159899353981,0.10125899314880371,0.5594640299677849,0.6422416418790817,0.8596999943256378
0.8410297930240631,0.11045673489570618,0.8410297930240631,0.7025458663702011,0.11045673489570618,0.5120181385427713,0.6316219121217728,0.8910999894142151
0.8552710711956024,0.12638890743255615,0.8552710711956024,0.7231736481189728,0.12638890743255615,0.5282038561999798,0.6300168633460999,0.9079999923706055
0.8681328296661377,0.1522977352142334,0.8681328296661377,0.7140403985977173,0.1522977352142334,0.535241786390543,0.6219873502850533,0.9079999923706055
0.8453243374824524,0.1940130591392517,0.8453243374824524,0.6548175066709518,0.1940130591392517,0.5375909395515919,0.6095630303025246,0.9079999923706055
