"A,V,L","A,V","A,L","V,L",A,V,L,actual
0.6078006699681282,0.25012561678886414,0.6078006699681282,0.6119673103094101,0.25012561678886414,0.5162811111658812,0.5655870586633682,0.5
0.6717091202735901,0.18769118189811707,0.6717091202735901,0.6499793976545334,0.18769118189811707,0.4925109501928091,0.6061181873083115,0.5
0.6833394914865494,0.150468111038208,0.6833394914865494,0.6475558131933212,0.150468111038208,0.49584111385047436,0.6036484017968178,0.5
0.7507281601428986,0.12673524022102356,0.7507281601428986,0.6612952947616577,0.12673524022102356,0.4897093679755926,0.6257967352867126,0.5199999995529652
0.779940664768219,0.11232846975326538,0.779940664768219,0.6675568372011185,0.11232846975326538,0.49825860746204853,0.6299814134836197,0.5230000000447035
0.8077680170536041,0.10386940836906433,0.8077680170536041,0.6721513867378235,0.10386940836906433,0.5097226072102785,0.6421523094177246,0.5230000000447035
0.7942671179771423,0.09668907523155212,0.7942671179771423,0.6830052733421326,0.09668907523155212,0.5121548473834991,0.6341547816991806,0.5230000000447035
0.7827623784542084,0.09394901990890503,0.7827623784542084,0.6663996428251266,0.09394901990890503,0.5247021578252316,0.6139678806066513,0.5230000000447035
0.7693300843238831,0.09107056260108948,0.7693300843238831,0.6824411302804947,0.09107056260108948,0.5086750723421574,0.6245344579219818,0.5230000000447035
0.7487113922834396,0.09090247750282288,0.7487113922834396,0.6522967666387558,0.09090247750282288,0.5172307901084423,0.6139846220612526,0.5230000000447035
0.7598848640918732,0.09077098965644836,0.7598848640918732,0.6727994978427887,0.09077098965644836,0.5173653531819582,0.6202870011329651,0.48230000026524067
0.7683849632740021,0.09413480758666992,0.7683849632740021,0.666088193655014,0.09413480758666992,0.5292968358844519,0.6303074657917023,0.45740000158548355
0.716443344950676,0.09555584192276001,0.716443344950676,0.6418319344520569,0.09555584192276001,0.5155994947999716,0.6034651845693588,0.42490000277757645
0.6808956861495972,0.1280655562877655,0.6808956861495972,0.6288918107748032,0.1280655562877655,0.5480694100260735,0.5662592127919197,0.39800000190734863
0.5921845659613609,0.1027769148349762,0.5921845659613609,0.6208866983652115,0.1027769148349762,0.5267607755959034,0.5607524588704109,0.3871999979019165
0.574646845459938,0.09756973385810852,0.574646845459938,0.629436805844307,0.09756973385810852,0.5155943725258112,0.5758340731263161,0.3499999940395355
0.554618701338768,0.093783438205719,0.554618701338768,0.6017418876290321,0.093783438205719,0.5047553759068251,0.5512487962841988,0.3499999940395355
0.5137800890952349,0.0926847755908966,0.5137800890952349,0.5680541470646858,0.0926847755908966,0.49714810959994793,0.5244186762720346,0.3499999940395355
0.46559206396341324,0.09408417344093323,0.46559206396341324,0.566547766327858,0.09408417344093323,0.512099789455533,0.5131651870906353,0.3499999940395355
0.4566233977675438,0.09581601619720459,0.4566233977675438,0.5625455528497696,0.09581601619720459,0.507814122363925,0.5079968236386776,0.3499999940395355
0.4580647721886635,0.09819620847702026,0.4580647721886635,0.5831735730171204,0.09819620847702026,0.5158047955483198,0.5410127565264702,0.3314000070095062
0.5063119530677795,0.10312944650650024,0.5063119530677795,0.5807091742753983,0.10312944650650024,0.522030221298337,0.5539828464388847,0.29569999873638153
0.5336449965834618,0.11261960864067078,0.5336449965834618,0.5525246113538742,0.11261960864067078,0.4999859258532524,0.5274570845067501,0.2680000066757202
0.48843404464423656,0.13284194469451904,0.48843404464423656,0.5569017454981804,0.13284194469451904,0.49342803843319416,0.5288391560316086,0.24619999527931213
0.4940571617335081,0.15491217374801636,0.4940571617335081,0.5509175583720207,0.15491217374801636,0.5006006564944983,0.5102143157273531,0.22299998998641968
0.49846131540834904,0.19549521803855896,0.49846131540834904,0.5399457216262817,0.19549521803855896,0.49241367168724537,0.5068769287317991,0.22299998998641968
