"A,V,L","A,V","A,L","V,L",A,V,L,actual
0.6208900734782219,0.24802455306053162,0.6208900734782219,0.5155188906937838,0.24802455306053162,0.3609609454870224,0.5757533311843872,0.5746000036597252
0.662787139415741,0.18789592385292053,0.662787139415741,0.538638561964035,0.18789592385292053,0.3429345488548279,0.5835810080170631,0.7049999982118607
0.6593910306692123,0.14983037114143372,0.6593910306692123,0.5543512031435966,0.14983037114143372,0.3454987108707428,0.5866607576608658,0.7049999982118607
0.6562388688325882,0.1264648735523224,0.6562388688325882,0.5486108139157295,0.1264648735523224,0.3250436931848526,0.5877818241715431,0.7049999982118607
0.6614211946725845,0.11155849695205688,0.6614211946725845,0.5484214462339878,0.11155849695205688,0.32350215315818787,0.5870113000273705,0.7049999982118607
0.6586465686559677,0.10159245133399963,0.6586465686559677,0.5508293882012367,0.10159245133399963,0.3184019476175308,0.5899357050657272,0.7480999976396561
0.6526743918657303,0.09674644470214844,0.6526743918657303,0.5212043523788452,0.09674644470214844,0.3136855512857437,0.5649832859635353,0.757999986410141
0.6280405521392822,0.0924847424030304,0.6280405521392822,0.5160301774740219,0.0924847424030304,0.31131066381931305,0.566297635436058,0.757999986410141
0.6393445581197739,0.09024500846862793,0.6393445581197739,0.5457312911748886,0.09024500846862793,0.31458069384098053,0.5892123579978943,0.757999986410141
0.6739415377378464,0.08883926272392273,0.6739415377378464,0.5611943379044533,0.08883926272392273,0.32133737206459045,0.5948798358440399,0.757999986410141
0.7133228778839111,0.08878812193870544,0.7133228778839111,0.5644576326012611,0.08878812193870544,0.30682604014873505,0.6050950512290001,0.757999986410141
0.7075861096382141,0.08957251906394958,0.7075861096382141,0.5592485778033733,0.08957251906394958,0.30756253004074097,0.5942784994840622,0.9632999897003174
0.6791276782751083,0.09027811884880066,0.6791276782751083,0.5560950711369514,0.09027811884880066,0.3096972852945328,0.5933720767498016,0.8553999960422516
0.6737238615751266,0.09237554669380188,0.6737238615751266,0.54294453561306,0.09237554669380188,0.2964252084493637,0.5936188250780106,0.8070000112056732
0.6767378151416779,0.09752926230430603,0.6767378151416779,0.5226479806005955,0.09752926230430603,0.3009025305509567,0.5751816630363464,0.8070000112056732
0.6392677575349808,0.10312050580978394,0.6392677575349808,0.49430458433926105,0.10312050580978394,0.30842332541942596,0.5413716621696949,0.8070000112056732
0.654393345117569,0.11269861459732056,0.654393345117569,0.5335499718785286,0.11269861459732056,0.31164954602718353,0.583144336938858,0.8070000112056732
0.7020113468170166,0.1293221414089203,0.7020113468170166,0.5675952509045601,0.1293221414089203,0.3353569656610489,0.5873095244169235,0.8070000112056732
0.7567588090896606,0.15528136491775513,0.7567588090896606,0.5846533924341202,0.15528136491775513,0.347099706530571,0.5958021432161331,0.9808000028133392
0.7855847775936127,0.19519516825675964,0.7855847775936127,0.6185539439320564,0.19519516825675964,0.38773036003112793,0.5985813289880753,1.0
