"A,V,L","A,V","A,L","V,L",A,V,L,actual
0.2785341739654541,0.24990862607955933,0.2785341739654541,0.4387218579649925,0.24990862607955933,0.43092967569828033,0.4781417343765497,0.31299999356269836
0.2674439251422882,0.18917500972747803,0.2674439251422882,0.36690035462379456,0.18917500972747803,0.3324033319950104,0.4833224844187498,0.2692999988794327
0.23816516995429993,0.15109407901763916,0.23816516995429993,0.3597089350223541,0.15109407901763916,0.33334752917289734,0.46779487282037735,0.2619999945163727
0.2223474085330963,0.12897777557373047,0.2223474085330963,0.39275504648685455,0.12897777557373047,0.354857474565506,0.46882362477481365,0.2619999945163727
0.20689961314201355,0.11513769626617432,0.20689961314201355,0.43222805857658386,0.11513769626617432,0.41415010392665863,0.4649095833301544,0.2619999945163727
0.18373605608940125,0.10879027843475342,0.18373605608940125,0.43128974735736847,0.10879027843475342,0.42110688239336014,0.4555857554078102,0.2619999945163727
0.20955967903137207,0.10634368658065796,0.20955967903137207,0.4521137550473213,0.10634368658065796,0.44313444197177887,0.47152783907949924,0.2619999945163727
0.22190946340560913,0.11032164096832275,0.22190946340560913,0.42643481492996216,0.11032164096832275,0.4163225218653679,0.4690032545477152,0.2619999945163727
0.231918603181839,0.11692538857460022,0.231918603181839,0.41991347074508667,0.11692538857460022,0.41100576519966125,0.4683208093047142,0.2619999945163727
0.23726782202720642,0.13042527437210083,0.23726782202720642,0.36886243522167206,0.13042527437210083,0.3525402694940567,0.4675147831439972,0.2619999945163727
0.23583900928497314,0.15503141283988953,0.23583900928497314,0.37876325845718384,0.15503141283988953,0.36740174889564514,0.46108076721429825,0.2619999945163727
0.2953692525625229,0.19587478041648865,0.2953692525625229,0.4133349806070328,0.19587478041648865,0.3839888572692871,0.46931920759379864,0.2619999945163727
